时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-14T10:08:58.650Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:08:59.092Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:08:59.556Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.022Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.456Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.907Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:04.372Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,6761,397,49792,0,7158,,
2026-07-14T10:09:06.579Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,261,127,56832,0,388,,
2026-07-14T10:09:08.466Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3549,316,57216,0,3865,,
2026-07-14T10:09:10.188Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3549,316,57216,0,3865,,
2026-07-14T10:09:12.496Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1283,304,61056,0,1587,,
2026-07-14T10:09:13.591Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1283,304,61056,0,1587,,
2026-07-14T10:09:22.028Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:24.078Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:24.855Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:25.670Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:26.301Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:28.668Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1704,216,65024,0,1920,,
2026-07-14T10:09:31.061Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:32.381Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:32.997Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:33.623Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:34.901Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:36.103Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:36.755Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:40.036Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:09:41.166Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:09:41.676Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:10:14.437Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:15.691Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:16.275Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:18.106Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:19.655Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:20.166Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:22.254Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:23.463Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:24.049Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:35.955Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:37.819Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:38.521Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:39.194Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:44.859Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,958,464,82432,0,1422,,
2026-07-14T10:10:52.227Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2212,819,83840,0,3031,,
2026-07-14T10:10:53.252Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2212,819,83840,0,3031,,
2026-07-14T10:11:14.723Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:16.114Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:20.162Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:22.369Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:23.645Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:24.128Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:46.656Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:48.838Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:49.921Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:53.610Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,198,403,95616,0,601,,
2026-07-14T10:11:54.513Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,198,403,95616,0,601,,
2026-07-14T10:11:56.544Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,121,235,96128,0,356,,
2026-07-14T10:12:05.026Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,292,782,96384,0,1074,,
2026-07-14T10:12:07.769Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,834,1812,96640,0,2646,,
2026-07-14T10:12:42.967Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:44.259Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:44.746Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:46.565Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1076,282,100224,0,1358,,
2026-07-14T10:13:03.754Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,386,210,101504,0,596,,
2026-07-14T10:13:05.520Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,124,142,102016,0,266,,
2026-07-14T10:13:24.787Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,180,495,102272,0,675,,
2026-07-14T10:08:43.460Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,26527,450,0,0,26977,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/hadoop_git_da0dbf1/da0dbf1/run_20260714_180419/dataset_variants/with_non_regression/model_prompt.txt in the IDE. ,
2026-07-14T10:08:44.383Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,26527,450,0,0,26977,,
2026-07-14T10:08:44.711Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,26527,450,0,0,26977,,
2026-07-14T10:08:45.098Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,26527,450,0,0,26977,,
2026-07-14T10:08:48.173Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,17208,301,26880,0,17509,,
2026-07-14T10:08:50.997Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3409,673,44032,0,4082,,
2026-07-14T10:08:52.303Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3409,673,44032,0,4082,,
2026-07-14T10:08:52.823Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3409,673,44032,0,4082,,
2026-07-14T10:08:53.313Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3409,673,44032,0,4082,,
2026-07-14T10:08:53.907Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3409,673,44032,0,4082,,
2026-07-14T10:08:55.330Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,459,188,48000,0,647,,
2026-07-14T10:08:57.730Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:08:58.650Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:08:59.092Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:08:59.556Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.022Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.456Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:00.907Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,549,709,48640,0,1258,,
2026-07-14T10:09:04.372Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,6761,397,49792,0,7158,,
2026-07-14T10:09:06.579Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,261,127,56832,0,388,,
2026-07-14T10:09:08.466Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3549,316,57216,0,3865,,
2026-07-14T10:09:10.188Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,3549,316,57216,0,3865,,
2026-07-14T10:09:12.496Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1283,304,61056,0,1587,,
2026-07-14T10:09:13.591Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1283,304,61056,0,1587,,
2026-07-14T10:09:22.028Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:24.078Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:24.855Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:25.670Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:26.301Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2481,1534,62592,0,4015,,
2026-07-14T10:09:28.668Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1704,216,65024,0,1920,,
2026-07-14T10:09:31.061Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:32.381Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:32.997Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:33.623Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,272,502,66688,0,774,,
2026-07-14T10:09:34.901Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:36.103Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:36.755Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1574,291,66944,0,1865,,
2026-07-14T10:09:40.036Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:09:41.166Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:09:41.676Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2428,443,68736,0,2871,,
2026-07-14T10:10:14.437Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:15.691Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:16.275Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,904,4480,71552,0,5384,,
2026-07-14T10:10:18.106Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:19.655Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:20.166Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1363,387,76928,0,1750,,
2026-07-14T10:10:22.254Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:23.463Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:24.049Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1094,356,78592,0,1450,,
2026-07-14T10:10:35.955Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:37.819Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:38.521Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:39.194Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,922,1586,80000,0,2508,,
2026-07-14T10:10:44.859Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,958,464,82432,0,1422,,
2026-07-14T10:10:52.227Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2212,819,83840,0,3031,,
2026-07-14T10:10:53.252Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,2212,819,83840,0,3031,,
2026-07-14T10:11:14.723Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:16.114Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:20.162Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1294,2216,86784,0,3510,,
2026-07-14T10:11:22.369Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:23.645Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:24.128Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1689,354,90240,0,2043,,
2026-07-14T10:11:46.656Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:48.838Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:49.921Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1329,2212,92160,0,3541,,
2026-07-14T10:11:53.610Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,198,403,95616,0,601,,
2026-07-14T10:11:54.513Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,198,403,95616,0,601,,
2026-07-14T10:11:56.544Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,121,235,96128,0,356,,
2026-07-14T10:12:05.026Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,292,782,96384,0,1074,,
2026-07-14T10:12:07.769Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,834,1812,96640,0,2646,,
2026-07-14T10:12:42.967Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:44.259Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:44.746Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,756,370,99200,0,1126,,
2026-07-14T10:12:46.565Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,1076,282,100224,0,1358,,
2026-07-14T10:13:03.754Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,386,210,101504,0,596,,
2026-07-14T10:13:05.520Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,124,142,102016,0,266,,
2026-07-14T10:13:24.787Z,1b0842d4-e38e-45be-a8de-b91ec98dd8b9,deepseek-v4-flash,180,495,102272,0,675,,
2026-07-14T10:09:08.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/hadoop_git_da0dbf1/da0dbf1/run_20260714_180419/dataset_variants/without_non_regression/model_prompt.txt in the ID,
2026-07-14T10:09:09.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.193Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.499Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:14.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:15.526Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:17.355Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:18.609Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:19.055Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:26.901Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:28.349Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:30.405Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1394,320,61184,0,1714,,
2026-07-14T10:09:33.583Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:34.768Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.248Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.715Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.365Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.761Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:37.396Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:46.446Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:47.940Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:53.037Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1123,2990,70784,0,4113,,
2026-07-14T10:10:34.958Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:36.283Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:38.061Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:39.585Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:40.957Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:42.408Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:48.741Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:10:50.951Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:11:00.828Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2301,417,83968,0,2718,,
2026-07-14T10:11:10.904Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1284,1682,86144,0,2966,,
2026-07-14T10:11:31.179Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:34.111Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:35.399Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:36.733Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:42.750Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:44.489Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:45.374Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:48.149Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,868,1279,92672,0,2147,,
2026-07-14T10:12:38.127Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:39.554Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.199Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.807Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:58.645Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:00.798Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:01.664Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:02.515Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:23.937Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.103Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.787Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
