时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-15T07:47:42.911Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,26594,390,0,0,26984,,
2026-07-15T07:47:44.437Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,26594,390,0,0,26984,,
2026-07-15T07:47:55.570Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,11892,1287,26880,0,13179,,
2026-07-15T07:47:57.318Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,11892,1287,26880,0,13179,,
2026-07-15T07:48:03.083Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,1995,579,39936,0,2574,,
2026-07-15T07:48:25.269Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,344,457,42496,0,801,,
2026-07-15T07:48:43.689Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,271,307,43264,0,578,,
2026-07-15T07:48:44.864Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,271,307,43264,0,578,,
2026-07-15T07:48:49.110Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,5507,326,43776,0,5833,,
2026-07-15T07:48:49.782Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,5507,326,43776,0,5833,,
2026-07-15T07:48:51.497Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,5507,326,43776,0,5833,,
2026-07-15T07:48:57.220Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,8795,497,49536,0,9292,,
2026-07-15T07:49:05.936Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2278,387,58752,0,2665,,
2026-07-15T07:49:07.369Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2278,387,58752,0,2665,,
2026-07-15T07:49:14.439Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2397,248,61312,0,2645,,
2026-07-15T07:49:16.484Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2397,248,61312,0,2645,,
2026-07-15T07:49:21.693Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,1889,152,63872,0,2041,,
2026-07-15T07:49:26.748Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,149,129,65792,0,278,,
2026-07-15T07:49:30.322Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,179,113,66048,0,292,,
2026-07-15T07:50:07.483Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,8387,1887,66304,0,10274,,
2026-07-15T07:50:16.175Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,59,202,76544,0,261,,
2026-07-15T07:51:34.748Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,3979,5421,76800,0,9400,,
2026-07-15T07:51:39.104Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,1200,142,86144,0,1342,,
2026-07-15T07:51:53.724Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,765,1432,87424,0,2197,,
2026-07-15T07:51:54.881Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,765,1432,87424,0,2197,,
2026-07-15T07:51:55.288Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,765,1432,87424,0,2197,,
2026-07-15T07:52:05.702Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,7169,1565,89600,0,8734,,
2026-07-15T07:52:06.842Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,7169,1565,89600,0,8734,,
2026-07-15T07:52:07.433Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,7169,1565,89600,0,8734,,
2026-07-15T07:52:07.883Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,7169,1565,89600,0,8734,,
2026-07-15T07:52:11.475Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2024,628,98304,0,2652,,
2026-07-15T07:52:12.520Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2024,628,98304,0,2652,,
2026-07-15T07:52:12.979Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2024,628,98304,0,2652,,
2026-07-15T07:52:13.353Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2024,628,98304,0,2652,,
2026-07-15T07:52:28.765Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2102,2031,100864,0,4133,,
2026-07-15T07:52:43.095Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2330,1373,102912,0,3703,,
2026-07-15T07:52:46.275Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2330,1373,102912,0,3703,,
2026-07-15T07:52:47.196Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2330,1373,102912,0,3703,,
2026-07-15T07:53:19.002Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,420,4627,106496,0,5047,,
2026-07-15T07:53:22.770Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,4684,13786,106880,0,18470,,
2026-07-15T07:54:32.964Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,126,416,125312,0,542,,
2026-07-15T07:54:34.871Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,126,416,125312,0,542,,
2026-07-15T07:55:10.502Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,95,2842,125824,0,2937,,
2026-07-15T07:55:26.309Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,184,524,128640,0,708,,
2026-07-15T07:55:55.840Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,2714,298,129280,0,3012,,
2026-07-15T07:56:08.072Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,412,166,132224,0,578,,
2026-07-15T07:56:10.090Z,c40e0fa6-234b-4522-8bc0-11e80f759681,deepseek-v4-flash,106,616,132736,0,722,,
2026-07-15T08:05:44.620Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,26552,396,0,0,26948,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260715_152854/dataset_variants/with_non_regression/model_prompt.txt in the IDE. Thi,
2026-07-15T08:05:45.668Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,26552,396,0,0,26948,,
2026-07-15T08:05:45.889Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,26552,396,0,0,26948,,
2026-07-15T08:05:46.150Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,26552,396,0,0,26948,,
2026-07-15T08:05:48.880Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,36073,265,26880,0,36338,,
2026-07-15T08:05:49.815Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,36073,265,26880,0,36338,,
2026-07-15T08:05:50.136Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,36073,265,26880,0,36338,,
2026-07-15T08:06:47.892Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,41515,7016,63104,0,48531,,
2026-07-15T08:07:07.386Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,341,329,111616,0,670,,
2026-07-15T08:07:08.419Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,341,329,111616,0,670,,
2026-07-15T08:07:08.826Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,341,329,111616,0,670,,
2026-07-15T08:07:10.717Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,2573,335,112256,0,2908,,
2026-07-15T08:07:11.610Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,2573,335,112256,0,2908,,
2026-07-15T08:07:12.002Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,2573,335,112256,0,2908,,
2026-07-15T08:07:13.442Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,246,368,115072,0,614,,
2026-07-15T08:07:14.632Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,246,368,115072,0,614,,
2026-07-15T08:07:15.332Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,246,368,115072,0,614,,
2026-07-15T08:07:25.804Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,737,1264,115584,0,2001,,
2026-07-15T08:07:26.946Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,737,1264,115584,0,2001,,
2026-07-15T08:07:27.651Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,737,1264,115584,0,2001,,
2026-07-15T08:07:37.816Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,945,1278,117504,0,2223,,
2026-07-15T08:07:39.414Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,945,1278,117504,0,2223,,
2026-07-15T08:07:39.975Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,945,1278,117504,0,2223,,
2026-07-15T08:07:42.843Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,301,416,119680,0,717,,
2026-07-15T08:07:44.128Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,301,416,119680,0,717,,
2026-07-15T08:07:46.479Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,421,457,120320,0,878,,
2026-07-15T08:07:47.926Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,421,457,120320,0,878,,
2026-07-15T08:07:48.663Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,421,457,120320,0,878,,
2026-07-15T08:08:16.059Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,362,3369,121088,0,3731,,
2026-07-15T08:08:36.871Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,17485,2500,124800,0,19985,,
2026-07-15T08:09:01.793Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,4785,21775,142208,0,26560,,
2026-07-15T08:10:42.872Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,149,285,168704,0,434,,
2026-07-15T08:10:57.161Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,231,361,169088,0,592,,
2026-07-15T08:11:00.778Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,235,806,169600,0,1041,,
2026-07-15T08:11:03.080Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,235,806,169600,0,1041,,
2026-07-15T08:11:03.805Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,235,806,169600,0,1041,,
2026-07-15T08:11:07.870Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,1472,265,169728,0,1737,,
2026-07-15T08:11:18.407Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,457,188,171392,0,645,,
2026-07-15T08:11:21.196Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,281,192,171776,0,473,,
2026-07-15T08:11:24.125Z,5627dd68-3050-4433-bf3e-a05534731a27,deepseek-v4-flash,605,560,172160,0,1165,,
2026-07-15T08:06:03.589Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,26552,268,0,0,26820,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260715_152854/dataset_variants/without_non_regression/model_prompt.txt in the IDE. ,
2026-07-15T08:06:04.516Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,26552,268,0,0,26820,,
2026-07-15T08:06:04.827Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,26552,268,0,0,26820,,
2026-07-15T08:06:06.677Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,9889,263,26752,0,10152,,
2026-07-15T08:06:07.595Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,9889,263,26752,0,10152,,
2026-07-15T08:06:09.121Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,10778,158,36864,0,10936,,
2026-07-15T08:06:11.235Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,9135,118,47744,0,9253,,
2026-07-15T08:06:12.918Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,8143,123,56960,0,8266,,
2026-07-15T08:06:14.816Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,7748,122,65152,0,7870,,
2026-07-15T08:06:16.822Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,8645,118,72960,0,8763,,
2026-07-15T08:06:22.793Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,8119,1374,81664,0,9493,,
2026-07-15T08:06:50.223Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,261,1415,91136,0,1676,,
2026-07-15T08:06:52.219Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,261,1415,91136,0,1676,,
2026-07-15T08:06:52.982Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,261,1415,91136,0,1676,,
2026-07-15T08:06:54.357Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,2284,331,91392,0,2615,,
2026-07-15T08:06:55.703Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,2284,331,91392,0,2615,,
2026-07-15T08:06:56.315Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,2284,331,91392,0,2615,,
2026-07-15T08:06:58.086Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,2031,152,93568,0,2183,,
2026-07-15T08:07:01.110Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,288,322,95488,0,610,,
2026-07-15T08:07:02.408Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,288,322,95488,0,610,,
2026-07-15T08:07:02.789Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,288,322,95488,0,610,,
2026-07-15T08:07:08.699Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1640,1116,96000,0,2756,,
2026-07-15T08:07:10.030Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1640,1116,96000,0,2756,,
2026-07-15T08:07:12.707Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1640,1116,96000,0,2756,,
2026-07-15T08:07:26.584Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1455,1185,98688,0,2640,,
2026-07-15T08:07:27.420Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1455,1185,98688,0,2640,,
2026-07-15T08:07:29.104Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1455,1185,98688,0,2640,,
2026-07-15T08:07:41.728Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,828,489,101248,0,1317,,
2026-07-15T08:07:42.934Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,828,489,101248,0,1317,,
2026-07-15T08:07:58.587Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,407,2104,102528,0,2511,,
2026-07-15T08:08:01.792Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,604,351,104960,0,955,,
2026-07-15T08:08:02.889Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,604,351,104960,0,955,,
2026-07-15T08:08:05.398Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,122,388,105856,0,510,,
2026-07-15T08:08:06.745Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,122,388,105856,0,510,,
2026-07-15T08:08:07.233Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,122,388,105856,0,510,,
2026-07-15T08:08:11.931Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,864,630,106240,0,1494,,
2026-07-15T08:08:25.596Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,554,215,107648,0,769,,
2026-07-15T08:08:26.544Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,554,215,107648,0,769,,
2026-07-15T08:08:40.853Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,398,1866,108416,0,2264,,
2026-07-15T08:08:50.563Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1866,259,108800,0,2125,,
2026-07-15T08:08:53.687Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,446,536,110592,0,982,,
2026-07-15T08:08:59.341Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,201,281,111488,0,482,,
2026-07-15T08:09:00.360Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,201,281,111488,0,482,,
2026-07-15T08:09:08.615Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,416,1174,111872,0,1590,,
2026-07-15T08:09:16.480Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,378,148,113408,0,526,,
2026-07-15T08:09:24.619Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,466,765,113920,0,1231,,
2026-07-15T08:09:25.567Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,466,765,113920,0,1231,,
2026-07-15T08:09:27.635Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,218,295,115072,0,513,,
2026-07-15T08:09:28.912Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,218,295,115072,0,513,,
2026-07-15T08:10:09.622Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,176,5683,115584,0,5859,,
2026-07-15T08:10:27.165Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,207,445,121344,0,652,,
2026-07-15T08:10:49.309Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,272,2650,121984,0,2922,,
2026-07-15T08:10:53.488Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,131,5393,124800,0,5524,,
2026-07-15T08:11:43.446Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,109,738,130304,0,847,,
2026-07-15T08:11:54.108Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1295,708,131072,0,2003,,
2026-07-15T08:12:08.546Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,263,385,132992,0,648,,
2026-07-15T08:12:17.086Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,201,166,133632,0,367,,
2026-07-15T08:12:19.659Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,185,152,133888,0,337,,
2026-07-15T08:12:29.108Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,99,6247,134144,0,6346,,
2026-07-15T08:13:14.141Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,1149,390,140416,0,1539,,
2026-07-15T08:13:29.365Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,402,213,141952,0,615,,
2026-07-15T08:13:32.956Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,380,141,142464,0,521,,
2026-07-15T08:13:35.055Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,49,551,142976,0,600,,
2026-07-15T08:13:47.223Z,b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2,deepseek-v4-flash,3505,611,143488,0,4116,<task-notification> <task-id>accec29c8a981a292</task-id> <tool-use-id>call_00_qDCP7EbxlgXAG2oEzLqf7606</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/b1ed6c16-23c5-483e-9ae2-c23dea1ad2a2/tasks,
2026-07-15T08:06:24.492Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,26510,341,0,0,26851,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_e29cf4/e29cf4/run_20260715_152806/dataset_variants/with_non_regression/model_prompt.txt in the IDE. This ,
2026-07-15T08:06:25.197Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,26510,341,0,0,26851,,
2026-07-15T08:06:25.444Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,26510,341,0,0,26851,,
2026-07-15T08:06:25.700Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,26510,341,0,0,26851,,
2026-07-15T08:06:39.991Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,13740,2021,26752,0,15761,,
2026-07-15T08:06:59.339Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,250,166,42496,0,416,,
2026-07-15T08:07:00.156Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,250,166,42496,0,416,,
2026-07-15T08:07:02.840Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,18239,376,42880,0,18615,,
2026-07-15T08:07:03.636Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,18239,376,42880,0,18615,,
2026-07-15T08:07:04.077Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,18239,376,42880,0,18615,,
2026-07-15T08:07:06.015Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,7135,351,61440,0,7486,,
2026-07-15T08:07:19.082Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,302,183,68864,0,485,,
2026-07-15T08:07:19.823Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,302,183,68864,0,485,,
2026-07-15T08:07:42.715Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,3278,2878,69248,0,6156,,
2026-07-15T08:07:43.662Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,3278,2878,69248,0,6156,,
2026-07-15T08:08:18.440Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,1478,4591,75392,0,6069,,
2026-07-15T08:08:20.215Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,83,131,81408,0,214,,
2026-07-15T08:09:00.255Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,2128,6107,81536,0,8235,,
2026-07-15T08:09:19.084Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,13234,15968,83840,0,29202,,
2026-07-15T08:10:27.148Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,103,286,113024,0,389,,
2026-07-15T08:10:46.963Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,507,236,113408,0,743,,
2026-07-15T08:10:49.264Z,4cbdf207-2ca1-4445-906f-ea6d09d601a9,deepseek-v4-flash,379,403,113792,0,782,,
2026-07-15T08:07:00.512Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,26510,361,0,0,26871,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_e29cf4/e29cf4/run_20260715_152806/dataset_variants/without_non_regression/model_prompt.txt in the IDE. Th,
2026-07-15T08:07:01.339Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,26510,361,0,0,26871,,
2026-07-15T08:07:01.613Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,26510,361,0,0,26871,,
2026-07-15T08:07:01.852Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,26510,361,0,0,26871,,
2026-07-15T08:07:08.582Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,13253,1290,26752,0,14543,,
2026-07-15T08:07:22.379Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,324,227,41216,0,551,,
2026-07-15T08:07:23.078Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,324,227,41216,0,551,,
2026-07-15T08:07:23.355Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,324,227,41216,0,551,,
2026-07-15T08:08:13.600Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,19698,5746,41728,0,25444,,
2026-07-15T08:08:14.648Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,19698,5746,41728,0,25444,,
2026-07-15T08:08:15.081Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,19698,5746,41728,0,25444,,
2026-07-15T08:08:16.415Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1912,214,67072,0,2126,,
2026-07-15T08:08:17.305Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1912,214,67072,0,2126,,
2026-07-15T08:08:18.949Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,788,230,69120,0,1018,,
2026-07-15T08:08:19.862Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,788,230,69120,0,1018,,
2026-07-15T08:08:21.219Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1376,221,70016,0,1597,,
2026-07-15T08:08:22.192Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1376,221,70016,0,1597,,
2026-07-15T08:08:23.802Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1824,227,71296,0,2051,,
2026-07-15T08:08:24.746Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1824,227,71296,0,2051,,
