candidate_id,testcase_class,source_file
143,ctypes.tests.python.contrib.test_ethosu.test_encode_constants,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/contrib/test_ethosu/test_encode_constants.py
144,ctypes.tests.python.relay.opencl_texture.test_pool_texture,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/relay/opencl_texture/test_pool_texture.py
145,cython.tests.python.frontend.onnx.test_forward,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/frontend/onnx/test_forward.py
146,cython.tests.python.unittest.test_tir_analysis_detect_buffer_access_lca,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_tir_analysis_detect_buffer_access_lca.py
147,ctypes.tests.python.unittest.test_target_codegen_device,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_target_codegen_device.py
148,ctypes.tests.python.unittest.test_tvmscript_regression,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_tvmscript_regression.py
149,cython.tests.python.topi.python.test_topi_space_to_depth,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/topi/python/test_topi_space_to_depth.py
150,cython.tests.python.unittest.test_runtime_heterogeneous,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_runtime_heterogeneous.py
151,cython.tests.python.unittest.test_micro_model_library_format,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_micro_model_library_format.py
152,cython.tests.python.unittest.test_meta_schedule_postproc_verify_vtcm_limit,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_meta_schedule_postproc_verify_vtcm_limit.py
153,ctypes.tests.python.contrib.test_arm_compute_lib.test_reshape,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/contrib/test_arm_compute_lib/test_reshape.py
154,ctypes.tests.python.unittest.test_tir_transform_compact_buffer_region,/home/lili/TC_try/TVM_PR14492_build3_35148ba/repo/tvm_git_35148ba/tests/python/unittest/test_tir_transform_compact_buffer_region.py
