candidate_id,testcase_class,source_file
98,org.apache.hadoop.io.compress.snappy.TestSnappyCompressorDecompressor,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/compress/snappy/TestSnappyCompressorDecompressor.java
99,org.apache.hadoop.util.TestChunkedArrayList,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestChunkedArrayList.java
100,org.apache.hadoop.crypto.TestCryptoStreamsWithJceSm4CtrCryptoCodec,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/TestCryptoStreamsWithJceSm4CtrCryptoCodec.java
101,org.apache.hadoop.hdfs.TestDatanodeRegistration,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDatanodeRegistration.java
102,org.apache.hadoop.hdfs.server.namenode.TestFsckWithMultipleNameNodes,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestFsckWithMultipleNameNodes.java
103,org.apache.hadoop.fs.TestQuotaUsage,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestQuotaUsage.java
104,org.apache.hadoop.security.http.TestXFrameOptionsFilter,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/http/TestXFrameOptionsFilter.java
105,org.apache.hadoop.fs.TestSymlinkLocalFSFileContext,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/TestSymlinkLocalFSFileContext.java
106,org.apache.hadoop.io.serializer.avro.TestAvroSerialization,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/io/serializer/avro/TestAvroSerialization.java
107,org.apache.hadoop.hdfs.server.namenode.web.resources.TestWebHdfsDataLocality,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/web/resources/TestWebHdfsDataLocality.java
108,org.apache.hadoop.hdfs.server.namenode.ha.TestDNFencing,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestDNFencing.java
109,org.apache.hadoop.hdfs.tools.TestDFSZKFailoverController,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/tools/TestDFSZKFailoverController.java
110,org.apache.hadoop.hdfs.server.blockmanagement.TestComputeInvalidateWork,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/blockmanagement/TestComputeInvalidateWork.java
111,org.apache.hadoop.hdfs.web.TestWebHDFSOAuth2,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-hdfs-project/hadoop-hdfs-client/src/test/java/org/apache/hadoop/hdfs/web/TestWebHDFSOAuth2.java
112,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/metrics2/impl/TestMetricsSystemImpl.java
113,org.apache.hadoop.util.TestInstrumentedLock,/home/lili/TC_try/Hadoop_PR2768_build2_da0dbf1/repo/hadoop_git_da0dbf1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestInstrumentedLock.java
